adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",,303542,tt3078296,it,Il ragazzo invisibile,"Michele is thirteen year old, shy, unpopular at school, and in love with Stella. After wearing a costume for a Halloween party, he finds out that he's invisible.",4.349915,/yBAwbnlt4vC3fQYUSFy2gKvRoIa.jpg,"[{'name': 'Indigo Film', 'id': 1533}, {'name': 'Rai Cinema', 'id': 2683}, {'name': 'Faso Film', 'id': 5051}, {'name': ""Fonds Eurimages du Conseil de l'Europe"", 'id': 11011}, {'name': 'Regione Lazio', 'id': 20416}, {'name': 'Media Programme of the European Community', 'id': 21972}, {'name': 'Babe Film', 'id': 22393}, {'name': 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'id': 29223}, {'name': 'Friuli Venezia Giulia Film Commission', 'id': 38591}, {'name': 'Ifitalia', 'id': 67678}, {'name': 'Sting Occhiali', 'id': 67679}, {'name': 'Pasta del Capitano', 'id': 67680}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",2014-12-18,0.0,0.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,The Invisible Boy,False,6.0,170.0
False,,1200000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,64976,tt0075913,en,Day of the Animals,"The depletion of the earth's ozone layer causes animals above the altitude of 5000 feet to run amok, which is very unfortunate for a group of hikers who get dropped off up there by helicopter just before the quarantine is announced.",4.34926,/yRLKv5IDUU1XIevhklyz4jBbWEV.jpg,"[{'name': 'Film Ventures International (FVI)', 'id': 4805}, {'name': 'Montoro Productions Ltd.', 'id': 11480}, {'name': 'Mid-America Pictures', 'id': 17778}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-05-13,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A shocking vision of things to come...,Day of the Animals,False,5.3,19.0
False,,10284523,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,2610,tt0338427,en,Shopgirl,"Mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. She has two men in her life: wealthy divorcée Ray Porter and struggling musician Jeremy. Mirabelle falls in love with the glamorous Ray, and her life takes a magical turn, but eventually she realizes that she must empower herself and make a choice between them.",4.349046,/o8cHf3J34IMJtg6XdX9wSkjvw39.jpg,"[{'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Hyde Park Films', 'id': 1172}, {'name': 'Shopgirl', 'id': 1173}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-10-21,11588205.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Shopgirl,False,5.7,80.0
False,"{'id': 41658, 'name': 'Fantozzi Collection', 'poster_path': '/m5pURXwh5fVdOG1vXvbKdJeW2hn.jpg', 'backdrop_path': '/h2L6fnTYieCrNscxbtjGG31lBRm.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,41663,tt0080719,it,Fantozzi Contro Tutti,,4.348083,/lkTPI92ovI8EttUvNmdBv0tXqPw.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1980-11-20,0.0,0.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Fantozzi Against the Wind,False,6.6,84.0
False,,24000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,20761,tt0196857,en,Play It to the Bone,"Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.",4.347609,/pVT6G8VZMd39iziJB4UZYwsRDAC.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-12-25,8434146.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Play It to the Bone,False,5.7,53.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",http://www.wreckingcrewfilm.com/,70027,tt1185418,en,The Wrecking Crew,"A celebration of the musical work of a group of session musicians known as ""The Wrecking Crew"", a band that provided back-up instrumentals to such legendary recording artists as Frank Sinatra, The Beach Boys and Bing Crosby.",4.34739,/kttijtZRFbuFQe0s7S3Fvv8JiTI.jpg,"[{'name': 'Lunch Box Entertainment', 'id': 7481}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-11,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Wrecking Crew,False,7.3,26.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",,48014,tt0070078,en,From Beyond the Grave,"Four customers purchase (or take) items from Temptations Limited, an antiques shop whose motto is ""Offers You Cannot Resist"". A nasty fate awaits all of them—particularly those who cheat the shop's Proprietor.",4.347358,/wC8kyXpfHvIuf111agzuGyYjkWf.jpg,"[{'name': 'Amicus Productions', 'id': 4630}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1974-02-23,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Terror to delight worshippers of the Macabre.,From Beyond the Grave,False,7.1,22.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",,50288,tt1334536,en,House of Bones,Psychic Heather Burton and a team of TV ghost hunters travel to investigate a haunted house surrounded by rumors of paranormal activity.,4.347087,/2ZnDNdzwL5w9qSsUhE9l430wERc.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-16,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,House of Bones,False,4.3,13.0
False,,19000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,9413,tt0119896,en,Picture Perfect,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",4.347079,/xYnvr4o7GEaA2uyt4Q1ASUI5Obv.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': '3 Arts Entertainment', 'id': 787}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-01,44332015.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,She was prepared for anything until love stormed in.,Picture Perfect,False,5.1,114.0
False,,3684600,"[{'id': 18, 'name': 'Drama'}]",,8440,tt0293007,pt,Carandiru,"Carandiru, a story based on real facts and on the book written by the doctor Drauzio Varella, starts when he decides to carry out an AIDS prevention program inside Latin America’s largest prison: the Casa de Detenção de São Paulo, Carandiru, the victim of one of the darkest days in Brazilian History, when the State of São Paulo’s Military Police, with the excuse for law enforcement, shot to death 111 people.",4.345806,/774rLMW6yspym6t5NMDfON20yL.jpg,"[{'name': 'BR Petrobrás', 'id': 2433}, {'name': 'HB Filmes', 'id': 2434}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2003-03-21,0.0,148.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,Inside here nobody is guilty. Do you believe that?,Carandiru,False,7.1,81.0
False,,0,[],,54309,tt0814380,it,Notte prima degli esami - Oggi,,4.34552,/60tYD9PTbBN7rxRVLPZHasRBwIN.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2007-02-14,0.0,0.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Notte prima degli esami - Oggi,False,5.0,137.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.bbc.co.uk/programmes/b01m1jqd,146404,tt2374835,en,The Best of Men,"Ludwig Guttmann, a renowned German neurosurgeon who fled Nazi Germany in the early days of WWII, takes a position at Stoke Mandeville Hospital in Buckinghamshire, England in 1944 and begins to transform the lives of his patients, paralyzed soldiers that have been written-off and who are facing death from neglect. A breakthrough comes when Dr. Guttmann introduces sport into their rehabilitation, a breakthrough that leads to the founding of the Paralympic Games.",4.345109,/yegSai72EcCHdjgn3Q35pHm0WH8.jpg,"[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'Whitby Davison Productions Ltd.', 'id': 11808}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2012-08-16,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Best of Men,False,6.7,9.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,14886,tt0070290,en,The Last Detail,Two Navy men are ordered to bring a young offender to prison but decide to show him one last good time along the way.,4.344612,/4kcSyOXWd42G2zAzdSXCx6nhflb.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Acrobat Productions', 'id': 2992}, {'name': 'Bright-Persky Associates', 'id': 2993}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-12-11,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No *#@!!* Navy's going to give some poor **!!@* kid eight years in the #@!* brig without me taking him out for the time of his *#@!!* life.,The Last Detail,False,7.1,85.0
False,,13000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10875,tt0097322,en,The Fabulous Baker Boys,Frank and Jack Baker are professional musicians who play small clubs. They play smaltzy music and have never needed a day job...,4.343506,/6VHmsgpQNOjkC7p40HOjsFnAW0v.jpg,"[{'name': 'Tobis', 'id': 480}, {'name': 'Gladden Entertainment', 'id': 1648}, {'name': 'Mirage', 'id': 19534}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-10-13,0.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,For 31 years it's been just the Fabulous Baker Boys... but times change.,The Fabulous Baker Boys,False,6.5,79.0
False,"{'id': 458017, 'name': 'Tom and Jerry Collection', 'poster_path': '/yBLkGyOVYN9yaQFVlRNnQapOMFQ.jpg', 'backdrop_path': '/hJuGS7kqaNxdHHDMEuof2GamCcK.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,199753,tt3108584,en,Tom and Jerry's Giant Adventure,"Tom And Jerry are among the last animals living in Storybook Town, a fairy tale-inspired theme park ""where dreams come true, if you believe.""",4.342685,/qDyuhGMOcONMKvfIZn0bCoylYHk.jpg,"[{'name': 'Warner Bros. Home Video', 'id': 5173}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-04,0.0,66.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tom and Jerry's Giant Adventure,False,4.8,22.0
False,,4600000,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,206324,tt2356180,hi,Bhaag Milkha Bhaag,"The true story of the ""Flying Sikh"" world champion runner and Olympian Milkha Singh who overcame the massacre of his family, civil war during the India-Pakistan partition, and homelessness to become one of India's most iconic athletes.",4.342418,/cwsLAMYTEc1rmvzzC8iMQRNsfoE.jpg,"[{'name': 'Viacom 18 Motion Pictures', 'id': 7356}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2013-07-12,25000000.0,186.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Now you will see his Real Story.,Bhaag Milkha Bhaag,False,7.3,62.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,340027,tt3704700,en,Brain on Fire,A look at a young woman's rapid descent into insanity.,4.341687,/3PGkcyCDtjEHvyhi5eAkKdWkA6w.jpg,"[{'name': 'Denver and Delilah Productions', 'id': 3574}, {'name': 'Foundation Features', 'id': 12217}, {'name': 'Blank Pages Productions', 'id': 42101}, {'name': 'Broad Green Pictures', 'id': 49389}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2017-02-22,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Brain on Fire,False,8.0,41.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,339792,tt3137630,en,David Brent: Life on the Road,"A camera crew catches up with David Brent, the former star of the fictional British series, ""The Office"" as he now fancies himself a rockstar on the road.",4.341522,/ahqA9SDsslheXPJOWBIEpexKeOs.jpg,"[{'name': 'BBC Comedy', 'id': 44332}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2016-08-19,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The boss is back,David Brent: Life on the Road,False,6.0,104.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.funimation.com/robogeisha/,39260,tt1381512,ja,ロボゲイシャ,Sisters Yoshie and Kikue are two Geisha who are abducted by a mysterious organization to be transformed into murderous cyborg assassins.,4.341112,/rwH8i4BfN4KJ9iyXD16Kv42WdPB.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2009-10-03,0.0,102.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,RoboGeisha,False,5.8,16.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,81401,tt1316540,hu,A torinói ló,"In 1889 German philosopher Friedrich Nietzsche witnessed the whipping of a horse while traveling in Turin, Italy. He tossed his arms around the horse's neck to protect it then collapsed to the ground. In less than one month, Nietzsche would be diagnosed with a serious mental illness that would make him bed-ridden and speechless for the next eleven years until his death. But whatever did happen to the horse? This film, which is Tarr's last, follows up this question in a fictionalized story of what occurred. The man who whipped the horse is a rural farmer who makes his living taking on carting jobs into the city with his horse-drawn cart. The horse is old and in very poor health, but does its best to obey its master's commands. The farmer and his daughter must come to the understanding that it will be unable to go on sustaining their livelihoods. The dying of the horse is the foundation of this tragic tale.",4.340571,/7ALkstBmxlhJKzybE8qOcomh4XD.jpg,"[{'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Vega Film', 'id': 8138}, {'name': 'Zero Fiction Film', 'id': 9206}, {'name': ""Fonds Eurimages du Conseil de l'Europe"", 'id': 11011}, {'name': 'TT Filmmûhely', 'id': 15424}, {'name': 'Motion Picture Public Foundation of Hungary', 'id': 18588}, {'name': 'Werc Werk Works', 'id': 53303}, {'name': 'Movie Partners In Motion Film', 'id': 73370}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2011-02-15,0.0,146.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,The Turin Horse,False,7.4,65.0
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,110490,tt1910605,en,Rags,"Rags follows the story of Charlie Prince, an orphan living with his acerbic and unloving stepfather and spoiled, simple-minded stepbrothers. Charlie's dream is to be a singer, and while he is vocally talented and can write music, he can't seem to catch a break. Kadee Worth, on the other hand, is the daughter of music mogul Reginald Worth and is an international pop phenomenon. While the world knows her as a glamorous superstar, she is secretly frustrated with singing other people's songs and wearing clothes other people choose for her. Kadee wants the world to hear and see her true talent. Despite every obstacle that gets thrown in their way, once Charlie and Kadee find one another, they each finally get what they have been looking for – a voice, a stage, an audience and each other.",4.340559,/z3z4kLwAdIgIT7towAOygzB6Ss6.jpg,[],[],2012-05-28,0.0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Rags,False,5.8,31.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,38953,tt0066319,en,Ryan's Daughter,World War I seems far away from Ireland's Dingle peninsula when Rosy Ryan Shaughnessy goes horseback riding on the beach with the young English officer. There was a magnetic attraction between them the day he was the only customer in her father's pub and Rosy was tending bar for the first time since her marriage to the village schoolmaster. Then one stormy night some Irish revolutionaries expecting a shipment of guns arrive at Ryan's pub. Is it Rosy who betrays them to the British? Will Shaugnessy take Father Collin's advice? Is the pivotal role that of the village idiot who is mute?,4.340461,/moly7eASWldUMCFBrVpzcMwChYu.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1970-12-09,0.0,195.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A story of love...set against the violence of rebellion,Ryan's Daughter,False,7.6,24.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,255160,tt2800340,sr,Na mlečnom putu,"A man, shaken by fate after his wife's death, chooses to be a monk.",4.339335,/oe9gwRBrLEbKIofWrCpenR0pUmB.jpg,"[{'name': 'BN Films', 'id': 30531}, {'name': 'pinball london', 'id': 43092}]","[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-02-03,0.0,125.0,"[{'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,,On the Milky Road,False,6.8,20.0
False,"{'id': 286935, 'name': 'Silence of God Trilogy by Ingmar Bergman', 'poster_path': '/te1zCOxStYeGE5DDwR8zcySYVTx.jpg', 'backdrop_path': '/n0NwpFndMGt7LL3ciCRaWyB0WRG.jpg'}",0,"[{'id': 18, 'name': 'Drama'}]",,29455,tt0057358,sv,Nattvardsgästerna,"Master craftsman Ingmar Bergman explores the search for redemption in a meaningless existence. In this stark depiction of spiritual crisis, small-town pastor Tomas Ericsson performs his duties mechanically before a dwindling congregation. When he is asked to assist with a troubled parishioner’s  debilitating fear of nuclear annihilation, Tomas is terrified to find that he can provide nothing but his own uncertainty.",4.338439,/cIwYXrSPf4nIpix6LSdLMGS2BRr.jpg,"[{'name': 'Svensk Filmindustri (SF)', 'id': 6181}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",1963-02-11,0.0,81.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Winter Light,False,7.6,77.0
